AUDCAD,AUDNZD,CADCHF,CADHKD,CHFJPY,CHFSGD,EURAUD,EURCAD,EURCHF,EURPLN,EURSEK,EURTRY,HKDJPY,ZARJPY,USDZAR,USDTRY,USDTHB,USDNOK,USDMXN,USDHUF,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
0.97605,1.0534,0.76197,6.24639,111.576,1.3613,1.59299,1.55509,1.18506,4.18307,10.29444,5.11642,13.70867,8.943,12.05119,4.13289,30.7182,8.54852,19.23827,284.768,0.77682,1.23758,1.41946,0.73563,1.25804,0.95761,106.786
0.97536,1.05249,0.76147,6.23402,111.485,1.36364,1.5951,1.55608,1.18498,4.18784,10.3674,5.13265,13.71998,8.916,12.04983,4.13582,30.7252,8.51237,19.23725,284.845,0.77468,1.23582,1.41735,0.73737,1.25658,0.95755,106.852
0.9764,1.04916,0.76192,6.22409,111.157,1.36295,1.59434,1.55689,1.18631,4.17989,10.37774,5.04687,13.68089,8.871,12.05522,4.15369,30.7198,8.51739,19.20491,284.646,0.77426,1.23457,1.41572,0.73598,1.25917,0.95883,106.909
0.9766,1.05093,0.76429,6.22698,111.29,1.36217,1.58935,1.55235,1.18659,4.17668,10.38135,5.05761,13.67264,8.904,12.07477,4.09434,30.8722,8.48208,19.17885,284.605,0.7748,1.23155,1.41888,0.73798,1.26115,0.9609,106.824
0.97715,1.0519,0.76407,6.23641,111.473,1.36199,1.58852,1.55239,1.18625,4.17728,10.36111,5.0689,13.69073,8.905,12.06823,4.09665,30.8572,8.49481,19.14251,284.925,0.77638,1.23343,1.42266,0.73718,1.26055,0.96345,107.235
0.97556,1.05116,0.76411,6.23589,111.483,1.36385,1.5892,1.55145,1.18613,4.17757,10.36622,5.07224,13.66197,8.927,12.06467,4.10875,30.9392,8.49078,19.12367,284.055,0.77536,1.23264,1.42268,0.73799,1.2587,0.96174,107.219
0.97712,1.05169,0.76467,6.23488,111.477,1.36175,1.58812,1.55197,1.18689,4.17738,10.37973,5.07178,13.6549,8.932,12.07542,4.1125,30.8822,8.50537,19.14041,283.932,0.7762,1.23285,1.42408,0.73717,1.2586,0.96227,107.317
0.97807,1.05374,0.76489,6.23691,111.519,1.36362,1.5862,1.55156,1.18691,4.17632,10.3706,5.04606,13.67002,8.89,12.05802,4.1121,30.8972,8.50588,19.13467,284.225,0.77717,1.23288,1.42331,0.73797,1.2589,0.96271,107.333
0.97941,1.05478,0.7651,6.24628,111.911,1.36163,1.58237,1.54994,1.18601,4.17079,10.37444,5.03678,13.64517,8.859,12.07409,4.08961,30.8932,8.52073,19.10813,284.045,0.77942,1.23348,1.42843,0.73747,1.25854,0.96269,107.374
0.979,1.05749,0.76589,6.24409,111.842,1.36236,1.58119,1.54817,1.18588,4.16597,10.41087,5.05662,13.6439,8.901,12.05923,4.08839,30.8538,8.51958,19.11272,284.362,0.77884,1.2316,1.4258,0.73886,1.25661,0.96149,107.614
0.97877,1.05653,0.76297,6.22809,111.666,1.36323,1.58893,1.55536,1.18688,4.16427,10.44264,5.04805,13.63975,8.875,12.04855,4.0961,30.8918,8.51222,19.15531,284.685,0.77666,1.23417,1.4249,0.7364,1.25704,0.96286,107.701
0.97899,1.05529,0.76226,6.22101,111.525,1.36543,1.58791,1.5543,1.18584,4.16708,10.46067,5.05133,13.63791,8.886,12.04622,4.08952,30.8808,8.50835,19.17457,284.82,0.776,1.23282,1.42372,0.73501,1.26028,0.96166,107.395
0.9799,1.0569,0.7638,6.22849,111.629,1.36643,1.58664,1.55495,1.18782,4.16745,10.45089,5.05548,13.62633,8.884,12.04234,4.09253,30.8962,8.51641,19.18221,284.649,0.77758,1.2339,1.42612,0.73509,1.26099,0.96153,107.335
0.9802,1.05653,0.76346,6.22313,111.354,1.36697,1.58646,1.55524,1.18752,4.16248,10.42418,5.06575,13.6489,8.878,12.0236,4.09815,30.8738,8.51542,19.18435,286.075,0.77719,1.23309,1.4256,0.73564,1.26022,0.96263,107.472
0.98062,1.05736,0.76113,6.22123,111.603,1.36414,1.59066,1.55998,1.18747,4.15748,10.40961,5.08934,13.62322,8.865,12.01503,4.09574,30.8572,8.52252,19.18421,286.435,0.77724,1.23644,1.42708,0.73551,1.2613,0.96302,107.248
0.97781,1.0571,0.76197,6.23448,111.845,1.3642,1.59389,1.55874,1.18782,4.15358,10.4141,5.08642,13.6319,8.884,11.98417,4.10934,30.8858,8.53818,19.16022,286.515,0.77672,1.23812,1.43117,0.73497,1.26173,0.96037,107.193
0.97822,1.05623,0.7625,6.24211,111.697,1.36335,1.59151,1.55703,1.18737,4.15157,10.41696,5.06741,13.65367,8.884,11.98033,4.10646,30.8988,8.5225,19.17637,286.135,0.77795,1.23826,1.43246,0.7347,1.25897,0.95935,107.309
0.97713,1.05644,0.76361,6.24598,111.56,1.36203,1.59069,1.55527,1.18825,4.15158,10.41994,5.07281,13.67516,8.893,11.98561,4.09396,30.9162,8.52902,19.19917,285.845,0.77775,1.23791,1.43369,0.73649,1.25748,0.95888,107.115
0.97785,1.05614,0.76386,6.24671,111.538,1.35907,1.59092,1.55585,1.18857,4.15127,10.41104,5.07304,13.66616,8.915,11.99837,4.09446,30.9192,8.52959,19.18375,285.697,0.77831,1.23834,1.43428,0.7361,1.25647,0.95987,107.108
0.97647,1.0576,0.76387,6.24261,111.443,1.35559,1.59419,1.55683,1.18938,4.15749,10.42128,5.10195,13.65915,8.919,11.98864,4.09564,30.9222,8.54651,19.16961,285.725,0.77663,1.23822,1.43409,0.73686,1.25643,0.95979,107.068
0.97766,1.05881,0.76477,6.24499,111.261,1.35666,1.59196,1.5566,1.19061,4.15887,10.39279,5.06712,13.65146,8.909,11.94939,4.11813,30.9038,8.53953,19.15638,286.264,0.77788,1.23853,1.4327,0.73426,1.25735,0.96054,107.058
0.97612,1.05913,0.76668,6.24057,111.09,1.35504,1.59078,1.55297,1.19082,4.15988,10.38887,5.06377,13.6579,8.936,11.92439,4.10235,30.9078,8.58274,19.09784,285.825,0.77612,1.23477,1.43193,0.7346,1.25688,0.9613,106.969
0.97386,1.05856,0.77109,6.26308,110.65,1.35521,1.58972,1.54835,1.19405,4.16238,10.39054,5.06588,13.68625,8.942,11.92727,4.09724,30.9372,8.57652,19.11637,285.975,0.77712,1.2355,1.42874,0.73275,1.25774,0.96435,107.141
0.97398,1.05735,0.76968,6.25298,110.725,1.35382,1.59252,1.55239,1.19519,4.16137,10.39275,5.06478,13.6889,8.946,11.93182,4.09438,30.8658,8.58591,19.11811,286.084,0.77635,1.23696,1.42862,0.73404,1.25327,0.96644,106.943
0.97569,1.05916,0.76964,6.24605,110.793,1.35502,1.59298,1.55447,1.19655,4.16137,10.39825,5.06907,13.67863,8.969,11.91703,4.09307,30.8672,8.57608,19.10819,285.894,0.77645,1.237,1.42972,0.73401,1.25503,0.96625,107.004
0.97592,1.05829,0.76942,6.24425,110.973,1.35461,1.59397,1.5558,1.19722,4.16747,10.40369,5.0686,13.6779,8.983,11.95416,4.09394,30.8568,8.5651,19.10281,285.615,0.77642,1.23772,1.42996,0.73299,1.25665,0.96729,107.183
0.9754,1.06018,0.76947,6.23471,110.731,1.35171,1.59497,1.55589,1.19738,4.16923,10.40501,5.06122,13.66825,8.968,11.93942,4.09974,30.8562,8.55956,19.10427,285.745,0.77481,1.23596,1.41925,0.73358,1.25703,0.96724,107.351
0.97643,1.06067,0.76946,6.24736,110.896,1.35219,1.59425,1.55686,1.19806,4.16367,10.39789,4.97299,13.6789,8.997,11.95817,4.0827,30.8518,8.55682,19.05941,285.515,0.77718,1.23914,1.42384,0.73074,1.25892,0.96876,107.281
0.9844,1.06254,0.76441,6.20712,110.847,1.3515,1.59134,1.56669,1.19772,4.16277,10.3975,4.96007,13.6929,9.008,11.95697,4.01249,30.8828,8.56374,19.06292,285.535,0.77852,1.23901,1.42134,0.73264,1.25642,0.96682,107.226
0.9825,1.06267,0.76665,6.21318,110.688,1.35132,1.58955,1.56264,1.1986,4.16097,10.39201,4.97524,13.71747,8.977,11.97432,4.00727,30.8172,8.56468,19.04707,285.764,0.77825,1.23736,1.42,0.7326,1.2645,0.96668,107.165
0.98375,1.06491,0.76683,6.21255,110.871,1.35311,1.58871,1.56308,1.19876,4.16128,10.39185,4.98097,13.71542,8.988,11.96374,4.01488,30.8332,8.57468,19.05197,286.065,0.77867,1.23722,1.41932,0.73127,1.26287,0.96861,107.23
0.98508,1.06587,0.76737,6.21801,110.909,1.34958,1.58561,1.56217,1.19886,4.16582,10.37466,5.00212,13.72657,8.965,12.01963,4.01907,30.7658,8.57326,19.06228,286.16,0.78057,1.23781,1.41984,0.73114,1.26346,0.96889,107.434
0.98387,1.06598,0.76755,6.21825,110.808,1.34967,1.58612,1.56068,1.19801,4.16531,10.36765,4.98492,13.70525,8.955,12.04439,4.04003,30.7538,8.56446,19.0637,286.025,0.77958,1.23661,1.41772,0.73226,1.26209,0.96852,107.431
0.97987,1.06553,0.76797,6.23084,110.967,1.35116,1.59092,1.55904,1.1974,4.16638,10.37791,4.99395,13.7199,8.969,12.08777,4.02183,30.7622,8.5364,19.02156,286.2,0.77804,1.23792,1.42378,0.73124,1.26212,0.96878,107.36
0.97829,1.06369,0.76782,6.20646,110.476,1.34987,1.59532,1.56084,1.19858,4.16618,10.3724,4.9923,13.7439,8.991,12.08822,4.04022,30.7932,8.53244,19.03881,286.19,0.77373,1.23447,1.41931,0.73014,1.25948,0.96726,107.348
0.97902,1.06256,0.76633,6.19197,110.527,1.35005,1.59672,1.56424,1.19904,4.16417,10.38447,4.99421,13.7459,8.95,12.09033,4.03887,30.8382,8.52557,19.00957,287.29,0.77282,1.23453,1.40833,0.72733,1.26446,0.97091,107.275
0.97819,1.0652,0.76681,6.19587,110.635,1.35006,1.59839,1.56368,1.19919,4.16277,10.38617,4.99253,13.77034,8.939,12.08269,4.04422,30.8412,8.52731,19.01443,288.086,0.77244,1.23472,1.40857,0.72687,1.26714,0.9712,107.363
0.97742,1.06537,0.76725,6.19402,110.736,1.34943,1.59921,1.56328,1.19957,4.17228,10.3758,4.9693,13.79746,8.89,12.25372,4.04533,30.8528,8.54417,19.01637,288.945,0.77161,1.23408,1.40784,0.72508,1.26645,0.97119,107.463
0.97602,1.06573,0.76774,6.19235,110.61,1.34801,1.59837,1.5602,1.19802,4.16985,10.37814,4.98318,13.85291,8.873,12.23885,4.03522,30.8438,8.53318,18.98831,288.586,0.77037,1.23146,1.40658,0.72418,1.26678,0.97197,107.647
0.97682,1.06493,0.76566,6.16854,110.589,1.34928,1.59978,1.56288,1.19678,4.17517,10.38129,4.99681,13.85991,8.913,12.3284,4.05436,30.8388,8.5358,18.97057,288.905,0.76818,1.22904,1.40381,0.72275,1.26699,0.97282,107.616
0.9772,1.06402,0.76502,6.1573,110.306,1.34961,1.60268,1.56633,1.19838,4.16857,10.37036,5.00403,13.86629,8.915,12.33783,4.06343,30.8498,8.52775,18.99558,288.435,0.76717,1.22966,1.4037,0.72129,1.27167,0.97372,107.693
0.97887,1.06324,0.76333,6.14297,110.345,1.35228,1.60149,1.56828,1.19763,4.17487,10.37249,4.99907,13.87202,8.811,12.3397,4.07323,30.8442,8.53222,18.98965,289.054,0.76688,1.22846,1.40002,0.72094,1.27384,0.97455,107.511
0.97822,1.06404,0.76466,6.14719,110.484,1.35601,1.60049,1.56572,1.19737,4.17458,10.37245,4.98826,13.8702,8.838,12.32747,4.07218,30.8588,8.53473,19.00561,289.255,0.76664,1.22706,1.40102,0.72075,1.27655,0.97467,107.632
0.97941,1.06574,0.76486,6.14882,110.491,1.35466,1.59785,1.56505,1.19725,4.17961,10.375,5.01491,13.89124,8.81,12.26391,4.06259,30.9122,8.55226,18.99957,289.595,0.76798,1.22717,1.40155,0.72043,1.27604,0.97576,107.818
0.97768,1.06343,0.76416,6.13238,110.501,1.35466,1.6006,1.56495,1.19603,4.19197,10.3817,5.01116,13.85213,8.786,12.37217,4.09642,30.9072,8.57687,19.04034,289.655,0.76459,1.22383,1.39907,0.72049,1.27536,0.97558,107.806
0.978,1.0643,0.76174,6.12328,110.903,1.35548,1.60278,1.56761,1.19424,4.20367,10.38915,5.02082,13.8679,8.807,12.32067,4.09262,30.8758,8.61835,19.01727,289.525,0.76368,1.22404,1.39662,0.7189,1.27877,0.97726,107.999
0.97719,1.06398,0.76168,6.10781,111.076,1.3531,1.60518,1.56868,1.19499,4.20037,10.39786,5.01665,13.87588,8.821,12.32497,4.10822,30.9078,8.61102,19.01113,289.445,0.76113,1.22179,1.39446,0.71746,1.28072,0.97562,108.212
0.97683,1.06375,0.76112,6.10247,111.108,1.35191,1.60528,1.56834,1.19412,4.19947,10.39425,5.01706,13.89334,8.869,12.33687,4.10795,30.8938,8.61842,19.00671,290.408,0.7604,1.22084,1.39391,0.71527,1.28396,0.97803,108.648
0.97609,1.06434,0.76124,6.10371,111.18,1.35213,1.60647,1.56816,1.1939,4.20177,10.39486,5.01007,13.89869,8.808,12.36389,4.10895,30.9159,8.60896,19.01427,290.526,0.75982,1.22066,1.39336,0.71469,1.28473,0.97803,108.701
0.97621,1.06864,0.76166,6.10858,111.239,1.35117,1.60617,1.56808,1.19454,4.19707,10.3809,4.98596,13.9146,8.819,12.43928,4.10121,30.9159,8.60787,19.01231,290.495,0.76035,1.22131,1.39424,0.71381,1.28473,0.97804,108.75
0.97663,1.06884,0.76268,6.11555,111.213,1.35008,1.6026,1.5653,1.19393,4.20217,10.38564,5.0066,13.92091,8.814,12.45123,4.08467,30.8829,8.63286,18.98098,290.509,0.7614,1.22029,1.39531,0.71143,1.28397,0.97803,108.812
0.97674,1.06841,0.76191,6.10856,111.355,1.34988,1.60494,1.56777,1.19472,4.20863,10.41216,5.004,13.94591,8.811,12.48087,4.10032,30.8902,8.63976,18.92027,290.565,0.76051,1.22066,1.39551,0.71228,1.28276,0.97839,108.82
0.97532,1.06768,0.76244,6.11709,111.144,1.35086,1.60973,1.57019,1.19728,4.20577,10.40362,4.99711,13.94222,8.809,12.43787,4.08664,30.8972,8.63952,18.90267,290.525,0.76039,1.22404,1.3977,0.71178,1.28439,0.97874,108.998
0.97563,1.06775,0.7627,6.11331,111.15,1.35106,1.60856,1.56967,1.1974,4.20717,10.40653,4.99938,13.93109,8.762,12.44407,4.08381,30.9059,8.64103,18.90907,290.305,0.76034,1.2232,1.39767,0.71208,1.28278,0.9781,108.721
0.97429,1.06826,0.76409,6.11879,111.114,1.35013,1.60934,1.56811,1.19837,4.2081,10.40882,4.9945,13.93418,8.762,12.43202,4.08653,30.9069,8.6399,18.93357,289.334,0.75982,1.22294,1.39884,0.71174,1.28328,0.97881,108.813
0.97285,1.06775,0.7636,6.10893,111.138,1.35225,1.61282,1.5693,1.19842,4.21578,10.42516,4.98073,13.90984,8.743,12.4064,4.08653,30.8872,8.67263,18.93677,289.335,0.75739,1.22171,1.39685,0.71119,1.28228,0.97988,108.89
0.97411,1.06856,0.76343,6.1041,111.116,1.35085,1.61042,1.56892,1.19788,4.22727,10.42216,4.98943,13.91602,8.774,12.36198,4.08044,30.8969,8.65868,18.95796,289.35,0.75765,1.22027,1.3956,0.70924,1.28454,0.98094,109.033
0.97465,1.06913,0.7633,6.08968,111.008,1.35096,1.6105,1.56986,1.1984,4.22998,10.41828,4.99998,13.9299,8.787,12.42948,4.09399,30.8659,8.64564,18.89178,289.245,0.75642,1.21833,1.39451,0.70895,1.28574,0.98163,109.088
0.97334,1.07041,0.76328,6.09699,111.195,1.35053,1.6108,1.56807,1.19696,4.22679,10.4141,4.96247,13.92441,8.788,12.37522,4.10202,30.9339,8.64962,19.15769,288.715,0.75638,1.2185,1.39372,0.70744,1.28855,0.98359,109.199
0.97117,1.06975,0.76524,6.10678,111.273,1.34881,1.60743,1.56165,1.19559,4.22699,10.41301,4.97405,13.9119,8.81,12.38836,4.07968,30.9459,8.64937,19.15057,288.695,0.75639,1.21605,1.39291,0.70657,1.28691,0.9823,109.24
0.97163,1.07081,0.76558,6.11288,111.337,1.34903,1.60762,1.56229,1.19617,4.23069,10.40161,4.97133,13.93556,8.828,12.39488,4.08259,30.9682,8.65022,19.13987,289.15,0.75708,1.21723,1.39385,0.70683,1.28434,0.98315,109.421
0.97179,1.07248,0.76543,6.11316,111.265,1.34233,1.60808,1.56294,1.19648,4.23987,10.47151,4.96758,13.92732,8.779,12.40412,4.07936,30.9659,8.64805,19.16531,289.445,0.75706,1.21755,1.3942,0.70692,1.28352,0.98267,109.413
0.97185,1.07069,0.76544,6.10516,111.148,1.34193,1.60938,1.56429,1.19753,4.22907,10.4673,4.95824,13.8994,8.796,12.35963,4.07765,30.9452,8.58908,19.18293,289.546,0.75618,1.21714,1.3911,0.70582,1.28373,0.98266,109.338
0.97213,1.06953,0.76564,6.11607,111.131,1.34222,1.60973,1.56508,1.1984,4.22758,10.49806,4.93408,13.89803,8.807,12.36693,4.06068,30.9052,8.57927,19.23294,289.435,0.75779,1.21995,1.39821,0.70619,1.28531,0.98386,109.355
0.9726,1.06886,0.76797,6.1,110.544,1.34118,1.60336,1.5596,1.19787,4.22677,10.48318,4.92239,13.89449,8.804,12.32419,4.06543,30.8609,8.58012,19.23057,289.001,0.75619,1.21257,1.39298,0.70846,1.28298,0.98235,109.171
0.97184,1.06939,0.76846,6.09448,110.5,1.33888,1.60186,1.55747,1.19721,4.22678,10.48601,4.93025,13.902,8.813,12.329,4.06332,30.8572,8.57266,19.13015,289.149,0.75533,1.21032,1.3915,0.70741,1.28629,0.98785,109.2
0.97272,1.07015,0.76815,6.09383,110.46,1.33895,1.60238,1.55879,1.19755,4.22718,10.47223,4.93442,13.9241,8.841,12.30939,4.06942,30.8582,8.55506,19.13347,289.706,0.75552,1.21076,1.39184,0.70611,1.2869,0.98916,109.294
0.97171,1.06843,0.7684,6.0976,110.383,1.34009,1.60385,1.55867,1.19783,4.22717,10.53396,4.89293,13.92691,8.815,12.39839,4.0713,30.8552,8.55313,19.10497,289.125,0.75509,1.21116,1.39279,0.70595,1.28754,0.98906,109.266
0.97297,1.07086,0.76906,6.0874,110.296,1.33877,1.59936,1.55621,1.19695,4.21187,10.50565,4.8933,13.90058,8.839,12.41498,4.05109,30.8489,8.54069,19.12463,288.865,0.75471,1.20715,1.38197,0.70664,1.28697,0.98896,109.179
0.97279,1.07121,0.76901,6.09842,110.45,1.33964,1.59831,1.55493,1.19591,4.21777,10.51542,4.90998,13.92491,8.826,12.44957,4.04694,30.8599,8.54856,19.13965,288.885,0.756,1.20844,1.37592,0.70467,1.28923,0.99154,109.375
0.97274,1.06984,0.76861,6.10468,110.394,1.33996,1.60029,1.55681,1.1967,4.20247,10.49507,4.90033,13.9269,8.853,12.44757,4.05187,30.8532,8.53773,19.07893,288.925,0.75677,1.21114,1.37763,0.70566,1.28681,0.98962,109.312
0.97215,1.06956,0.76978,6.11548,110.357,1.33846,1.59956,1.55557,1.19823,4.20688,10.5094,4.91786,13.9379,8.804,12.45396,4.03758,30.8329,8.53433,19.06707,288.965,0.75809,1.21291,1.37785,0.7073,1.28546,0.98805,109.084
0.97235,1.06895,0.76952,6.1141,110.413,1.33721,1.60076,1.55661,1.19803,4.20647,10.50659,4.91187,13.96166,8.795,12.46047,4.0529,30.8149,8.52186,19.06339,289.045,0.75759,1.21284,1.37735,0.70836,1.28256,0.98763,109.045
0.97176,1.0687,0.76903,6.11065,110.477,1.33765,1.60278,1.5577,1.19805,4.22038,10.50247,4.89396,13.97606,8.754,12.57105,4.0484,30.8199,8.53381,19.06429,288.82,0.75666,1.2129,1.37835,0.70868,1.2835,0.98776,109.074
0.9701,1.06965,0.76954,6.10398,110.458,1.33777,1.60399,1.5562,1.19772,4.22848,10.50459,4.88295,13.9631,8.744,12.56736,4.04202,30.7982,8.55221,19.10216,288.895,0.75455,1.2104,1.37339,0.70793,1.28434,0.98774,109.138
0.96998,1.07021,0.7706,6.10489,110.339,1.33763,1.60167,1.55375,1.19745,4.24017,10.58984,4.9287,13.9979,8.76,12.62837,4.03857,30.7912,8.53636,19.04686,288.915,0.75458,1.20872,1.37456,0.70532,1.28575,0.98949,109.308
0.96777,1.07012,0.77145,6.11926,110.277,1.33847,1.60332,1.55179,1.19725,4.23598,10.55756,4.90661,13.99026,8.768,12.63077,4.07163,30.7872,8.52634,18.99668,288.955,0.75464,1.21007,1.37649,0.705,1.28551,0.99066,109.321
0.96663,1.06988,0.77129,6.10987,110.309,1.33869,1.60326,1.5509,1.19668,4.23697,10.55796,4.89996,13.98091,8.708,12.67987,4.06131,30.7822,8.53203,18.98271,289.35,0.75277,1.20777,1.3755,0.70511,1.28249,0.9894,109.121
0.96659,1.07047,0.77231,6.11637,110.311,1.34006,1.60315,1.54977,1.19705,4.23657,10.56522,4.9025,13.98869,8.718,12.64049,4.05514,30.7692,8.53133,18.98861,290.449,0.75339,1.20793,1.37693,0.70333,1.28419,0.99082,109.33
0.96674,1.07147,0.77337,6.1206,110.317,1.33927,1.60089,1.54784,1.19721,4.26222,10.62093,4.92567,13.98708,8.669,12.62222,4.0596,30.7409,8.53466,18.97733,290.745,0.754,1.20721,1.3756,0.70369,1.28304,0.99097,109.297
0.96579,1.07049,0.77267,6.10207,110.275,1.33721,1.60237,1.54772,1.19598,4.26967,10.63999,4.91632,13.99695,8.658,12.59543,4.09215,30.7109,8.54364,18.96437,290.799,0.75095,1.20341,1.36826,0.70362,1.28219,0.99168,109.378
0.96393,1.07015,0.77376,6.11087,110.392,1.33819,1.60179,1.54424,1.195,4.27171,10.61452,4.92883,13.9939,8.649,12.63035,4.08746,30.7442,8.54074,18.96691,290.681,0.7506,1.20246,1.36605,0.70141,1.28614,0.9938,109.569
0.9635,1.0691,0.77367,6.10516,110.208,1.34003,1.60285,1.54453,1.19507,4.27327,10.6183,4.91893,13.97651,8.671,12.68987,4.10016,30.7072,8.53879,18.97072,290.561,0.7496,1.20163,1.36262,0.70134,1.28428,0.99378,109.68
0.96188,1.06902,0.77536,6.10428,110.26,1.34102,1.60087,1.5408,1.19505,4.27667,10.60481,4.92268,13.96996,8.689,12.68808,4.10033,30.9112,8.54132,18.97005,291.345,0.74886,1.19924,1.36124,0.70109,1.28538,0.99453,109.583
0.9617,1.06865,0.77532,6.10567,110.189,1.33993,1.60254,1.5413,1.19513,4.27412,10.60186,4.92889,13.96999,8.707,12.65059,4.10313,30.8262,8.53855,18.98377,291.331,0.74815,1.19907,1.36048,0.70022,1.28482,0.99646,109.861
0.96278,1.06979,0.77623,6.11805,110.205,1.33781,1.59926,1.53991,1.19546,4.26787,10.61672,4.93907,13.91895,8.689,12.63345,4.10505,30.8612,8.55018,18.97725,290.836,0.75049,1.20033,1.36126,0.70003,1.28546,0.9967,109.804
0.96357,1.06964,0.77621,6.1221,110.338,1.33638,1.59638,1.53841,1.19427,4.27777,10.63111,4.98433,13.9059,8.623,12.62014,4.11532,30.8982,8.55421,18.97148,290.855,0.75158,1.19999,1.36423,0.70147,1.28292,0.99593,109.735
0.96356,1.06961,0.77565,6.11558,110.291,1.33755,1.59957,1.54153,1.19582,4.26356,10.6542,4.97588,13.9119,8.638,12.57067,4.14829,30.8062,8.56323,19.01675,290.525,0.75084,1.20114,1.36579,0.70254,1.28211,0.99523,109.796
0.9641,1.07101,0.77623,6.1054,110.104,1.33673,1.59565,1.53852,1.19435,4.26698,10.65146,4.99142,13.90843,8.662,12.56457,4.15644,30.8839,8.57073,19.09093,290.485,0.74994,1.19673,1.36007,0.70187,1.28341,0.99556,109.777
0.96498,1.07076,0.7742,6.09188,110.008,1.33552,1.59453,1.53957,1.19384,4.26808,10.65466,5.00475,13.89841,8.674,12.59902,4.17566,30.8859,8.57197,19.09103,290.531,0.74918,1.19504,1.35718,0.70014,1.2856,0.99798,109.859
0.96468,1.07003,0.77574,6.09913,109.879,1.33425,1.596,1.53987,1.19467,4.27297,10.65732,4.9954,13.89194,8.653,12.58869,4.17906,30.8859,8.5804,19.09789,291.015,0.74972,1.19672,1.35865,0.69931,1.28831,0.9985,109.836
0.9664,1.07216,0.77609,6.10982,109.978,1.33402,1.59323,1.53987,1.19521,4.27077,10.63527,5.03941,13.86113,8.676,12.65849,4.16346,30.7629,8.58762,19.09496,290.325,0.75237,1.19883,1.35974,0.70057,1.2868,0.99827,109.696
0.96608,1.07159,0.77649,6.11133,109.945,1.33313,1.5931,1.53925,1.19534,4.25798,10.59068,5.03586,13.88241,8.654,12.57986,4.20103,30.7192,8.58358,19.11997,288.845,0.75226,1.19861,1.35867,0.70166,1.28458,0.99695,109.647
0.96826,1.06945,0.77545,6.09827,109.456,1.33382,1.59216,1.5418,1.19571,4.26307,10.55299,5.05877,13.8899,8.661,12.45207,4.2002,30.6992,8.57412,19.04928,289.225,0.75231,1.19793,1.35881,0.70195,1.28432,0.99731,109.655
0.96699,1.06916,0.77648,6.10817,109.387,1.33277,1.5927,1.54031,1.19614,4.26378,10.5586,5.05465,13.8749,8.66,12.48007,4.21598,30.7159,8.58672,19.00774,289.345,0.75259,1.19879,1.35815,0.70341,1.2871,0.99812,109.256
0.96733,1.06935,0.776,6.10917,109.463,1.33439,1.59149,1.53995,1.19607,4.26467,10.55625,5.06284,13.90088,8.611,12.49625,4.2123,30.8492,8.58863,19.06203,289.407,0.7531,1.19881,1.35729,0.70384,1.28495,0.99778,109.148
0.96845,1.07067,0.77657,6.10908,109.403,1.33318,1.58954,1.5396,1.19577,4.2644,10.5527,5.06387,13.92322,8.644,12.52897,4.22372,30.8209,8.58411,19.07061,289.802,0.75384,1.19841,1.35759,0.70402,1.28461,0.99724,109.191
0.96949,1.07451,0.77676,6.11076,109.331,1.33295,1.58774,1.53949,1.19596,4.27588,10.55955,5.10969,13.9199,8.746,12.51917,4.22346,30.7889,8.59089,19.06728,289.392,0.75481,1.1986,1.35773,0.70404,1.28471,0.99776,109.173
0.96794,1.0722,0.77583,6.09635,109.155,1.3315,1.59104,1.54016,1.19508,4.24567,10.56712,5.09743,13.89465,8.69,12.55299,4.27027,30.8049,8.60082,19.10237,289.6,0.7518,1.19628,1.35461,0.7024,1.28445,0.99778,109.102
0.96924,1.07233,0.7768,6.10096,108.856,1.33327,1.58824,1.53952,1.19603,4.23988,10.51324,5.05304,13.8969,8.703,12.53416,4.25835,30.8199,8.58725,19.04204,290.023,0.7534,1.19671,1.35656,0.70111,1.28749,0.99895,109.049
0.96835,1.07318,0.77829,6.11069,108.99,1.33473,1.58661,1.53657,1.196,4.24421,10.51328,5.05495,13.8732,8.701,12.53767,4.22247,30.8382,8.53437,19.02311,289.87,0.75393,1.19631,1.35456,0.70249,1.28651,0.99944,108.806
0.96766,1.07343,0.77812,6.10918,109.069,1.33176,1.58609,1.53608,1.19573,4.24317,10.53497,5.0655,13.89246,8.725,12.529,4.22619,30.7669,8.54375,18.93997,289.652,0.7537,1.1955,1.35253,0.70243,1.28445,0.99972,108.971
0.96799,1.07182,0.77747,6.10638,108.966,1.33141,1.58917,1.5385,1.19623,4.24267,10.5229,5.06025,13.89193,8.701,12.55564,4.23055,30.7442,8.54512,18.96537,289.48,0.75313,1.19697,1.35464,0.70133,1.28449,0.99968,109.101
0.96692,1.07085,0.77754,6.10595,109.157,1.33172,1.58965,1.5373,1.19544,4.25147,10.55271,5.07388,13.8993,8.698,12.59019,4.22938,30.7359,8.55498,18.97392,289.87,0.75229,1.19601,1.35496,0.70258,1.28534,0.99937,108.908
0.9664,1.07135,0.77978,6.10033,108.916,1.33166,1.58825,1.53507,1.19714,4.25087,10.52549,5.07973,13.89362,8.686,12.57309,4.2517,30.7249,8.56844,18.98397,290.064,0.75111,1.19307,1.35363,0.70243,1.28537,0.9995,109.115
