AUDCAD,AUDNZD,CADCHF,CADHKD,CHFJPY,CHFSGD,EURAUD,EURCAD,EURCHF,EURPLN,EURSEK,EURTRY,HKDJPY,ZARJPY,USDZAR,USDTRY,USDTHB,USDNOK,USDMXN,USDHUF,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
1.01851,1.07243,0.72763,6.04579,112.882,1.38557,1.5762,1.60643,1.1695,4.20868,10.17878,4.79787,13.51442,9.05,11.77304,3.87255,31.2572,8.70152,19.05016,293.355,0.78585,1.23893,1.39599,0.73465,1.29229,0.94389,106.601
1.01879,1.07223,0.72836,6.05108,113.031,1.38307,1.57588,1.60564,1.16965,4.21127,10.1797,4.8018,13.52579,9.049,11.77903,3.86995,31.2647,8.70825,19.03827,292.605,0.78641,1.23942,1.39759,0.73242,1.29657,0.94392,106.564
1.01883,1.07324,0.72833,6.0569,112.955,1.38395,1.57631,1.60614,1.16993,4.20839,10.14876,4.78146,13.51697,9.018,11.79286,3.86872,31.2407,8.69709,19.05941,292.755,0.78705,1.24073,1.39877,0.73334,1.29553,0.94369,106.678
1.02062,1.07647,0.73086,6.05979,112.693,1.38479,1.56872,1.60122,1.17032,4.20122,10.12747,4.79119,13.5445,9.007,11.86122,3.86273,31.2167,8.68396,19.10571,292.705,0.78877,1.23749,1.39537,0.73327,1.29455,0.94292,106.519
1.02272,1.07733,0.73103,6.05489,112.556,1.38707,1.56502,1.60074,1.17037,4.19758,10.10748,4.79712,13.56191,8.988,11.89909,3.87419,31.2417,8.70837,19.07496,292.555,0.78987,1.23629,1.39568,0.73267,1.29393,0.94573,106.587
1.01895,1.07437,0.73098,6.06142,112.356,1.38681,1.56985,1.59973,1.16951,4.19907,10.11751,4.7972,13.54173,8.993,11.89462,3.8776,31.2627,8.72183,19.19289,292.445,0.78774,1.23675,1.39578,0.73311,1.29479,0.94664,106.56
1.02006,1.07419,0.72923,6.05237,112.501,1.38529,1.56996,1.60195,1.16857,4.19978,10.11732,4.8104,13.4999,8.99,11.89403,3.87709,31.2692,8.71426,19.18807,292.275,0.78753,1.23671,1.39606,0.73316,1.29354,0.94564,106.257
1.02024,1.07548,0.72823,6.05188,112.195,1.38427,1.57195,1.60391,1.16816,4.19917,10.11999,4.80858,13.4892,8.934,11.89134,3.88182,31.2632,8.71947,19.18297,291.585,0.78758,1.23816,1.39737,0.73314,1.29535,0.9448,106.317
1.01983,1.07535,0.7292,6.05526,112.217,1.38017,1.57188,1.60321,1.16919,4.20056,10.0943,4.81222,13.48896,8.923,11.91163,3.88042,31.2072,8.74797,19.18317,291.635,0.7876,1.23812,1.39832,0.73222,1.29546,0.94345,105.865
1.01887,1.07461,0.72998,6.05367,112.157,1.37971,1.57175,1.60158,1.16921,4.21437,10.09249,4.81369,13.52978,8.912,11.93504,3.88852,31.2077,8.75678,19.24961,291.665,0.7866,1.23648,1.39616,0.73231,1.29494,0.9443,105.977
1.01762,1.07468,0.72928,6.03789,111.913,1.38213,1.57425,1.60238,1.16864,4.21577,10.06224,4.80406,13.50791,8.922,11.96803,3.89792,31.2062,8.76283,19.2114,291.535,0.78368,1.23386,1.39356,0.73192,1.29531,0.94558,106.068
1.01837,1.07254,0.72867,6.00926,111.69,1.38254,1.57787,1.60701,1.17109,4.21117,10.06105,4.79248,13.50236,8.898,11.94921,3.89726,31.1907,8.74912,19.2069,291.915,0.78048,1.23161,1.39413,0.72923,1.29855,0.94708,105.998
1.01751,1.07129,0.72883,6.00677,111.743,1.38221,1.57758,1.60589,1.17057,4.21257,10.07082,4.7985,13.47674,8.878,11.97257,3.89362,31.2042,8.74133,19.12957,291.455,0.77963,1.23039,1.39353,0.72759,1.30487,0.95087,106.214
1.01638,1.07181,0.72836,6.00305,111.604,1.38285,1.58106,1.60711,1.1707,4.21447,10.06929,4.8004,13.50193,8.862,12.01104,3.89892,31.1917,8.73928,19.14247,290.705,0.77812,1.2304,1.39274,0.72751,1.30521,0.95138,106.334
1.01729,1.07536,0.72784,6.00489,111.369,1.38236,1.58029,1.60774,1.17031,4.2123,10.07627,4.81541,13.54102,8.862,12.04237,3.89813,31.2137,8.76073,19.11967,290.995,0.77892,1.23104,1.393,0.7259,1.3062,0.95144,106.199
1.01778,1.07442,0.72684,6.00368,111.417,1.38265,1.58073,1.609,1.16959,4.21558,10.07889,4.81916,13.5025,8.82,12.07467,3.90803,31.1557,8.76371,19.14431,290.695,0.77918,1.23179,1.39686,0.72425,1.30604,0.95066,105.887
1.0147,1.07181,0.72705,5.99745,111.262,1.38247,1.58599,1.60944,1.17029,4.21407,10.06181,4.81931,13.5229,8.838,12.03859,3.91431,31.1877,8.75896,19.15291,290.595,0.77601,1.23085,1.39569,0.72512,1.30621,0.94948,105.796
1.01166,1.07126,0.72759,5.99119,111.399,1.38314,1.59003,1.60874,1.17066,4.21394,10.06586,4.81297,13.51957,8.795,12.01373,3.91969,31.2207,8.76502,19.06963,290.745,0.77293,1.22912,1.39361,0.72393,1.30761,0.9508,105.799
1.01017,1.06884,0.72697,5.98979,111.126,1.38256,1.59076,1.60752,1.17042,4.21677,10.07094,4.81506,13.55364,8.79,12.02762,3.91191,31.2137,8.77603,19.16861,290.044,0.77172,1.22817,1.39353,0.72145,1.3089,0.9524,106.111
1.01044,1.06844,0.72768,5.98729,111.103,1.38431,1.59052,1.60725,1.16975,4.21643,10.07659,4.82263,13.56351,8.793,12.01573,3.92292,31.2272,8.78634,19.48725,288.955,0.77145,1.22709,1.3934,0.72163,1.30882,0.95199,105.91
1.00868,1.068,0.72677,5.97891,110.865,1.38468,1.59507,1.60914,1.16956,4.21765,10.09556,4.83862,13.57101,8.791,11.98373,3.9302,31.2872,8.78011,19.54733,287.955,0.76895,1.22666,1.39141,0.72195,1.30982,0.95325,105.911
1.00964,1.06841,0.72672,5.97978,111.096,1.38348,1.59508,1.6107,1.1706,4.21447,10.08048,4.85578,13.56591,8.807,11.95466,3.93895,31.3107,8.77338,19.71191,287.375,0.76976,1.22797,1.39463,0.71992,1.31184,0.95347,105.709
1.00723,1.0673,0.72757,5.99408,111.551,1.3833,1.59784,1.6095,1.17119,4.21757,10.06906,4.8611,13.5789,8.808,11.98362,3.94578,31.3517,8.75582,19.71281,287.035,0.76987,1.23026,1.40655,0.7204,1.31163,0.95328,105.908
1.00785,1.06532,0.72682,5.99457,111.358,1.38145,1.60077,1.61343,1.17281,4.223,10.07498,4.85345,13.5696,8.842,11.95369,3.9403,31.3447,8.74831,19.63987,287.145,0.77039,1.23333,1.40379,0.72123,1.30832,0.95196,106.197
1.0089,1.06467,0.727,5.99547,111.553,1.38364,1.59781,1.61299,1.17297,4.22247,10.07427,4.86629,13.57022,8.875,11.95057,3.93511,31.3207,8.74775,19.61677,286.245,0.77166,1.23348,1.40228,0.72306,1.30824,0.95091,105.896
1.00757,1.06455,0.72722,5.99828,111.51,1.38037,1.60123,1.61355,1.17354,4.22227,10.07868,4.86548,13.55002,8.901,11.94302,3.94199,31.3632,8.7461,19.62507,286.445,0.77063,1.2341,1.40333,0.72417,1.30771,0.95092,106.088
1.00769,1.06679,0.7276,5.99538,111.673,1.38021,1.60177,1.61418,1.17462,4.22244,10.08012,4.86455,13.53618,8.876,11.97977,3.9421,31.3522,8.75112,19.63757,286.289,0.77027,1.23385,1.40257,0.72381,1.30748,0.95092,106.043
1.00664,1.06742,0.72792,6.00606,111.912,1.37815,1.60158,1.61235,1.17375,4.22888,10.05622,4.82786,13.54931,8.875,11.98606,3.93893,31.3057,8.71244,19.64587,286.085,0.7708,1.23459,1.40643,0.72194,1.30828,0.95199,106.316
1.00743,1.06916,0.73036,6.00238,111.534,1.38022,1.59315,1.60516,1.17244,4.22959,10.06909,4.82007,13.51491,8.901,11.90702,3.92914,31.2227,8.71642,19.71897,285.955,0.77099,1.22843,1.39894,0.72209,1.30596,0.95072,106.398
1.00467,1.06843,0.73033,5.99619,111.379,1.37966,1.59521,1.60284,1.17071,4.22867,10.06282,4.81356,13.45976,8.911,11.82479,3.93211,31.2047,8.69612,19.77437,285.855,0.7681,1.22538,1.39915,0.72103,1.30671,0.95441,106.454
1.00397,1.06915,0.73158,5.99917,111.375,1.38308,1.59315,1.59995,1.17077,4.22869,10.062,4.82074,13.47991,8.871,11.82667,3.93263,31.2377,8.69833,19.77013,285.19,0.76818,1.22412,1.39967,0.7188,1.30804,0.95537,106.412
1.00437,1.0712,0.732,6.01029,111.412,1.38391,1.59242,1.59956,1.171,4.2285,10.05976,4.81548,13.47719,8.858,11.85886,3.93211,31.2422,8.69378,19.80925,284.475,0.76958,1.22561,1.40096,0.71831,1.30695,0.95644,106.532
1.00172,1.07212,0.73362,6.02699,111.474,1.38095,1.59301,1.59591,1.17095,4.23565,10.08303,4.82742,13.43294,8.924,11.78397,3.92625,31.2422,8.69277,19.71861,286.025,0.7696,1.22609,1.40151,0.71835,1.30514,0.95542,106.459
1.00257,1.07218,0.73049,6.0151,111.566,1.38155,1.59739,1.60162,1.17011,4.23701,10.08897,4.8373,13.45842,8.954,11.82517,3.93005,31.2572,8.70888,19.65647,286.075,0.76867,1.22798,1.40317,0.71777,1.30164,0.955,106.471
0.99736,1.07306,0.7335,6.04239,111.497,1.385,1.59911,1.59505,1.1701,4.22958,10.09091,4.81485,13.41591,8.924,11.83417,3.93637,31.2212,8.69932,19.58758,286.215,0.76815,1.22848,1.40545,0.71685,1.30431,0.95287,106.317
0.99923,1.07353,0.73581,6.05281,111.449,1.38537,1.59032,1.58926,1.16952,4.22867,10.09335,4.82407,13.35891,8.913,11.84597,3.92547,31.1772,8.69372,19.60096,286.095,0.77097,1.2262,1.4069,0.71579,1.29841,0.95245,106.206
1.00153,1.07376,0.73566,6.07306,111.655,1.38612,1.58878,1.59171,1.17174,4.22497,10.10317,4.82897,13.35402,8.972,11.85392,3.90673,31.1022,8.69229,19.55357,285.705,0.77645,1.23376,1.41392,0.71808,1.29611,0.95375,106.306
1.00044,1.07237,0.7346,6.08637,111.51,1.38776,1.59326,1.59415,1.17121,4.22567,10.10337,4.83543,13.3639,8.91,11.85305,3.90131,31.0592,8.68823,19.62077,284.123,0.77617,1.23677,1.41694,0.72278,1.29005,0.94965,106.046
0.99837,1.07012,0.73505,6.08429,111.572,1.38596,1.59616,1.59372,1.17158,4.22638,10.09986,4.8313,13.39132,8.922,11.78593,3.90833,30.9452,8.67669,19.63885,284.07,0.7743,1.23601,1.41556,0.72375,1.28903,0.94695,105.608
0.99663,1.06843,0.73676,6.10641,111.683,1.38643,1.593,1.58772,1.17006,4.22187,10.11715,4.84247,13.37117,8.868,11.76257,3.90635,30.9292,8.66619,19.54407,284.365,0.7756,1.23565,1.41678,0.72346,1.28948,0.94786,105.77
0.99464,1.06672,0.73507,6.08378,111.167,1.39018,1.59661,1.58832,1.1675,4.21727,10.13933,4.84492,13.33727,8.839,11.73498,3.92956,30.8372,8.72881,19.65097,284.515,0.77125,1.23136,1.4128,0.72589,1.28506,0.94694,105.764
0.99449,1.06727,0.7359,6.08118,111.202,1.3917,1.59649,1.5879,1.16875,4.22167,10.15362,4.84329,13.37609,8.834,11.67362,3.93374,30.8572,8.73515,19.52521,284.725,0.77072,1.23062,1.41042,0.72297,1.2897,0.94806,105.408
0.99493,1.06696,0.73342,6.06258,110.896,1.38928,1.59885,1.59154,1.16757,4.22218,10.15512,4.90303,13.36214,8.896,11.69076,3.93336,30.8472,8.73512,19.56342,285.35,0.76919,1.23017,1.40953,0.72206,1.29041,0.94969,105.62
0.99518,1.06672,0.73228,6.07599,110.845,1.38557,1.60062,1.59308,1.16673,4.22218,10.15898,4.89543,13.37451,8.931,11.68635,3.9732,30.8462,8.73492,19.76277,283.645,0.77063,1.23365,1.41221,0.72054,1.29391,0.94907,105.274
0.99563,1.0676,0.73208,6.07768,110.851,1.38676,1.59952,1.59271,1.16615,4.21842,10.20052,4.88781,13.40491,8.934,11.64276,3.96842,30.8722,8.71161,19.74944,282.195,0.77106,1.23344,1.41158,0.72236,1.29139,0.94573,104.843
0.99664,1.06688,0.7331,6.07959,110.821,1.38585,1.5976,1.59246,1.16754,4.22747,10.1925,4.88947,13.39918,8.943,11.66936,3.96109,30.7822,8.70073,19.72085,282.505,0.77206,1.23364,1.41042,0.7222,1.29131,0.94545,104.814
0.99333,1.0649,0.73722,6.10099,110.809,1.38678,1.59727,1.58678,1.16998,4.22415,10.19689,4.90799,13.43191,8.973,11.66081,3.96166,30.7672,8.695,19.71081,282.855,0.77237,1.23384,1.41329,0.72358,1.2909,0.94642,104.893
0.99302,1.06325,0.73611,6.09818,110.765,1.38512,1.60126,1.59034,1.17077,4.22257,10.17586,4.90051,13.4549,8.968,11.61413,3.96875,30.7622,8.68792,19.73951,283.075,0.77195,1.23627,1.41478,0.72524,1.28609,0.94822,105.084
0.99241,1.06443,0.73426,6.08539,110.453,1.38526,1.60275,1.59117,1.17038,4.22812,10.18275,4.92524,13.4599,9.012,11.65068,3.9676,30.7922,8.69479,19.67287,283.332,0.77021,1.2347,1.41326,0.72601,1.2864,0.94702,104.908
0.99354,1.06422,0.73577,6.09908,110.874,1.38563,1.60149,1.59133,1.17106,4.22921,10.1819,4.92154,13.45301,9.01,11.64254,3.98053,30.7722,8.70159,19.66801,282.895,0.77226,1.23691,1.41608,0.72295,1.28853,0.94674,104.639
0.99354,1.06249,0.73565,6.09849,110.76,1.38657,1.60235,1.59218,1.17145,4.23262,10.17735,4.93305,13.47491,9.011,11.65647,3.97572,30.7242,8.69633,19.70491,282.795,0.77212,1.23734,1.41591,0.72559,1.28658,0.94674,104.981
0.99462,1.06177,0.73582,6.10315,110.919,1.38266,1.60172,1.59326,1.17249,4.22871,10.18743,4.94032,13.47497,9.045,11.67629,3.97952,30.6582,8.65707,19.76367,282.815,0.77358,1.2392,1.41953,0.72663,1.2868,0.94675,104.874
0.99621,1.06053,0.73346,6.08058,111.122,1.38452,1.60598,1.60003,1.17368,4.22135,10.19738,4.94798,13.41991,9.054,11.62327,3.98309,30.6472,8.61253,19.70173,282.845,0.77204,1.24003,1.41935,0.72849,1.28575,0.94614,104.957
0.99548,1.05907,0.73309,6.08958,111.293,1.38254,1.61022,1.60313,1.17539,4.22027,10.18766,4.93233,13.44359,9.069,11.66389,3.975,30.6402,8.61682,19.65423,282.695,0.77275,1.24441,1.42223,0.72789,1.29036,0.9465,105.185
0.99471,1.06081,0.73598,6.10778,111.425,1.38208,1.60579,1.59816,1.17652,4.22161,10.19564,4.94053,13.45055,9.053,11.64777,3.96436,30.6382,8.62382,19.25451,283.345,0.7745,1.24433,1.42277,0.72954,1.28832,0.94453,105.13
0.99453,1.06192,0.73588,6.10898,111.701,1.37975,1.60764,1.59897,1.17677,4.21968,10.19009,4.94066,13.44888,9.053,11.64419,3.96734,30.7232,8.62759,19.28392,283.176,0.77433,1.24495,1.42307,0.72977,1.2843,0.94533,105.394
0.99277,1.06117,0.73631,6.11458,111.771,1.38119,1.60899,1.5975,1.1764,4.21557,10.19823,4.94518,13.51651,9.094,11.71103,3.96736,30.6952,8.65816,19.20082,283.579,0.77367,1.24497,1.42314,0.72911,1.28441,0.9452,105.592
0.99249,1.06016,0.73593,6.10229,111.549,1.38242,1.61004,1.59814,1.17623,4.21567,10.1971,4.93928,13.55844,9.002,11.70085,3.97728,30.7332,8.64739,19.18964,283.315,0.77194,1.24298,1.4148,0.729,1.28323,0.94493,105.626
0.99151,1.06045,0.73755,6.10038,111.443,1.3827,1.60655,1.59308,1.17522,4.20965,10.19372,4.93992,13.61191,9.05,11.75947,3.98661,30.7732,8.64763,19.24281,283.345,0.77095,1.23867,1.41153,0.72804,1.28575,0.9463,105.564
0.99149,1.05802,0.73618,6.09903,111.638,1.38005,1.61045,1.59692,1.17573,4.21128,10.20406,4.93643,13.61653,9.058,11.76643,3.97836,30.7922,8.64567,19.20677,283.275,0.77073,1.24134,1.41683,0.7269,1.28614,0.94878,105.738
0.98917,1.05616,0.73458,6.08597,111.25,1.37726,1.6148,1.59796,1.17422,4.20858,10.21141,4.94683,13.56418,9.009,11.77385,3.98089,30.8522,8.65007,19.19163,283.96,0.76779,1.24018,1.4155,0.72838,1.28645,0.94712,105.738
0.99006,1.05837,0.73519,6.09468,111.435,1.37427,1.61365,1.59788,1.17487,4.20907,10.21169,4.94476,13.58628,9.062,11.75509,3.97934,30.7102,8.64787,19.22367,283.882,0.76917,1.24127,1.41761,0.72667,1.28843,0.94669,105.327
0.99066,1.05867,0.73569,6.09208,111.371,1.37253,1.61266,1.5978,1.17572,4.21089,10.28371,4.96483,13.57205,9.044,11.79192,3.97957,30.7472,8.65026,19.21467,285.111,0.76934,1.24081,1.41899,0.72663,1.28741,0.94649,105.511
0.98851,1.0564,0.73624,6.08031,111.061,1.37005,1.61824,1.59988,1.17799,4.20706,10.29043,4.96526,13.55773,9.052,11.87158,3.99924,30.7232,8.62219,19.18257,285.155,0.76601,1.23974,1.41605,0.72663,1.2879,0.94752,105.567
0.99016,1.05853,0.73784,6.08078,111.392,1.37137,1.61352,1.59775,1.17906,4.20392,10.27525,4.94559,13.5569,9.07,11.85089,4.00402,30.7422,8.62634,19.14681,285.245,0.76737,1.23829,1.41408,0.72503,1.29061,0.95017,105.569
0.98842,1.06093,0.74009,6.08737,111.52,1.37192,1.60967,1.59125,1.17778,4.20197,10.27387,4.93874,13.54208,9.049,11.82862,4.00013,30.7072,8.62733,19.10867,285.135,0.76689,1.23458,1.41056,0.72485,1.29051,0.95216,106.107
0.98968,1.06168,0.74012,6.07187,111.609,1.3706,1.60616,1.59026,1.17737,4.20837,10.28574,4.95043,13.53847,9.041,11.82467,4.00601,30.7622,8.62796,19.12801,285.375,0.76604,1.23081,1.4076,0.72276,1.28909,0.95398,106.432
0.98889,1.06245,0.74054,6.07238,111.65,1.37107,1.60856,1.59075,1.17817,4.20557,10.27928,4.94793,13.52674,8.97,11.81827,4.015,30.7802,8.63067,19.12092,285.422,0.76537,1.23125,1.40631,0.72106,1.2922,0.9565,106.846
0.98981,1.06438,0.73978,6.07529,111.387,1.36907,1.60873,1.59252,1.17829,4.20918,10.28689,4.93314,13.52559,8.972,11.82377,4.00732,30.7872,8.63972,19.10433,285.545,0.76636,1.23302,1.40805,0.72028,1.29206,0.95689,106.86
0.99055,1.06555,0.74121,6.07649,111.375,1.36966,1.60444,1.58948,1.17825,4.20843,10.29582,4.89372,13.53002,8.969,11.82925,4.00267,30.7722,8.63809,19.16971,285.475,0.76696,1.2307,1.40394,0.71994,1.29164,0.95561,106.467
0.99088,1.06583,0.74056,6.07811,111.385,1.37207,1.60499,1.59042,1.17795,4.20922,10.26974,4.85161,13.54758,8.976,11.81177,3.96694,30.7692,8.65226,19.13724,285.445,0.76747,1.23186,1.40613,0.7197,1.29159,0.95738,106.654
0.99003,1.06261,0.74179,6.08318,111.172,1.37009,1.60135,1.58552,1.17627,4.20803,10.28348,4.85151,13.54123,8.982,11.8211,3.94201,30.7542,8.65489,19.16731,285.625,0.76745,1.22905,1.4016,0.71998,1.29113,0.9562,106.535
0.98866,1.06056,0.74205,6.09037,111.24,1.3731,1.60194,1.58453,1.17623,4.20727,10.28109,4.85172,13.54819,8.972,11.82386,3.94016,30.7422,8.6583,19.16709,285.375,0.76761,1.23003,1.40167,0.72212,1.29009,0.95706,106.424
0.98981,1.06254,0.74067,6.08706,111.277,1.37409,1.60127,1.58529,1.17442,4.21167,10.28191,4.85997,13.54212,8.967,11.83456,3.94142,30.6672,8.66155,19.17807,286.34,0.76798,1.23001,1.4014,0.72289,1.28822,0.95631,106.431
0.98957,1.06208,0.74059,6.08837,111.279,1.37359,1.60294,1.58631,1.17504,4.20797,10.26987,4.87782,13.55999,8.974,11.81469,3.94475,30.6642,8.6619,19.2034,287.516,0.76797,1.23115,1.40304,0.72263,1.28892,0.95468,106.285
0.99054,1.06224,0.74071,6.09808,111.352,1.37265,1.60073,1.58611,1.17507,4.20827,10.27381,4.87533,13.50694,8.947,11.82317,3.95456,30.6812,8.66474,19.17837,287.436,0.76995,1.23281,1.40522,0.72293,1.28862,0.95442,106.272
0.99122,1.06224,0.73925,6.08972,111.409,1.37193,1.60194,1.5885,1.17454,4.20763,10.27841,4.87653,13.48504,8.979,11.85923,3.95276,30.6612,8.67595,19.17801,287.301,0.76913,1.23275,1.40525,0.72465,1.28673,0.95314,106.173
0.99021,1.06193,0.73935,6.08857,111.39,1.37304,1.6033,1.58843,1.1747,4.20667,10.27706,4.8694,13.48091,8.977,11.83373,3.95481,30.5132,8.67852,19.15765,287.355,0.76843,1.23257,1.40332,0.72373,1.28866,0.95274,106.17
0.99077,1.06099,0.73785,6.08208,111.368,1.37387,1.60014,1.58851,1.17425,4.21367,10.29203,4.87432,13.49597,8.991,11.84167,3.94969,30.5882,8.68024,19.18819,287.358,0.76855,1.23199,1.40224,0.7233,1.28875,0.95306,106.211
0.99136,1.06333,0.74039,6.0896,111.365,1.37417,1.60155,1.58788,1.17579,4.21237,10.28363,4.87724,13.51591,8.997,11.81872,3.95441,30.6212,8.68665,19.19212,286.772,0.76927,1.23219,1.40465,0.72263,1.28947,0.9526,106.167
0.98951,1.06174,0.7402,6.08639,111.395,1.37274,1.60455,1.58793,1.17558,4.21437,10.27869,4.88813,13.54225,8.935,11.8201,3.95848,30.6482,8.67342,19.19177,287.036,0.76753,1.23169,1.4041,0.72338,1.28871,0.95421,106.282
0.98926,1.06231,0.74009,6.09268,111.482,1.37253,1.60486,1.5879,1.17529,4.21281,10.29431,4.88927,13.55991,8.915,11.81409,3.96378,30.6532,8.69965,19.22119,287.243,0.76817,1.23289,1.4066,0.7228,1.28925,0.95444,106.33
0.98772,1.06095,0.74043,6.09465,111.607,1.37358,1.60791,1.58835,1.17621,4.20909,10.31898,4.88584,13.58491,8.924,11.81023,3.96239,30.7202,8.71746,19.20021,287.14,0.76711,1.23358,1.40615,0.72302,1.28795,0.95325,106.283
0.98922,1.06161,0.74026,6.07689,110.873,1.37165,1.6047,1.5876,1.17539,4.20347,10.31726,4.8875,13.56937,8.96,11.81612,3.97264,30.6822,8.70819,19.15401,286.916,0.76604,1.2294,1.40339,0.72297,1.28761,0.95347,106.426
0.98902,1.06101,0.7391,6.07667,110.845,1.37305,1.6046,1.58821,1.17455,4.20557,10.32876,4.89039,13.57326,8.972,11.81423,3.9716,30.6902,8.70523,19.14324,287.875,0.76603,1.23008,1.40425,0.72147,1.29142,0.95604,106.012
0.98937,1.06365,0.73995,6.08078,110.776,1.36935,1.60461,1.58781,1.17501,4.20607,10.32125,4.89943,13.52692,8.994,11.81499,3.97356,30.6382,8.70799,19.15563,288.098,0.76667,1.23033,1.4052,0.72083,1.29116,0.95485,105.878
0.99069,1.06396,0.74111,6.09033,110.904,1.36668,1.60092,1.5862,1.17568,4.20867,10.30975,4.90031,13.5333,9.008,11.86234,3.97895,30.5572,8.71976,19.16245,288.435,0.76881,1.23095,1.40605,0.72072,1.29058,0.95504,105.809
0.98952,1.06055,0.74104,6.0986,111.229,1.3671,1.60173,1.58509,1.17476,4.20981,10.28861,4.89658,13.58008,8.992,11.91192,3.97753,30.5432,8.72162,19.15372,288.705,0.76888,1.23166,1.40803,0.72252,1.28862,0.95508,105.936
0.98768,1.05928,0.74518,6.1167,111.154,1.36744,1.59717,1.57761,1.17577,4.19872,10.30384,4.89153,13.59891,9.011,11.86727,3.98119,30.5622,8.71526,19.14293,288.458,0.76977,1.22958,1.40631,0.72494,1.28698,0.95376,106.097
0.98284,1.0574,0.74971,6.13554,110.968,1.36919,1.5963,1.56907,1.17648,4.19437,10.29855,4.89257,13.6135,9.013,11.87077,3.98647,30.5622,8.72982,19.19218,288.955,0.76835,1.22666,1.40558,0.7266,1.28307,0.95624,106.296
0.9838,1.05851,0.74837,6.12757,111.142,1.37037,1.59656,1.57139,1.17633,4.19307,10.29965,4.9029,13.62315,8.948,11.87641,3.986,30.5402,8.72701,19.17135,289.032,0.7682,1.22704,1.40543,0.72657,1.27921,0.9591,106.441
0.98343,1.05866,0.74898,6.13508,111.153,1.37033,1.59705,1.57074,1.17661,4.1939,10.29317,4.89877,13.64608,8.917,11.88079,3.99176,30.5902,8.7266,19.16677,289.044,0.76877,1.22787,1.40816,0.7254,1.28052,0.95876,106.606
0.98487,1.05694,0.74941,6.14019,111.221,1.36781,1.59323,1.56928,1.17617,4.20657,10.30619,4.93296,13.64169,8.98,11.93037,3.98886,30.5932,8.74802,19.15967,288.829,0.77057,1.22781,1.40843,0.72608,1.27927,0.95824,106.525
0.9839,1.05325,0.74749,6.12399,110.826,1.36515,1.60078,1.57529,1.17758,4.20366,10.32053,4.92986,13.6869,8.967,11.92567,4.01234,30.6492,8.74388,19.15553,287.895,0.76771,1.22915,1.4077,0.72898,1.27817,0.95793,106.556
0.9861,1.05365,0.74663,6.11508,110.852,1.36635,1.60031,1.57823,1.17846,4.20114,10.32013,4.91325,13.68191,8.992,11.95038,4.00796,30.6312,8.73686,19.11019,287.305,0.76831,1.22965,1.40661,0.72882,1.28167,0.95812,106.199
0.98572,1.05462,0.7499,6.13468,111.098,1.36544,1.5954,1.57284,1.17961,4.19938,10.31438,4.91008,13.65142,8.997,11.96461,3.99536,30.6132,8.73441,19.13471,287.235,0.7705,1.2294,1.40815,0.7291,1.28349,0.95837,106.248
0.98494,1.0554,0.75218,6.14519,111.116,1.36735,1.59093,1.56769,1.1796,4.20118,10.31321,4.91822,13.67691,8.974,11.98947,3.99698,30.6562,8.74066,19.11907,287.202,0.77135,1.22772,1.40782,0.73053,1.27938,0.9595,106.614
0.98438,1.05472,0.75274,6.15218,111.268,1.36579,1.59204,1.56734,1.17991,4.20481,10.30832,4.91647,13.68417,8.976,12.00049,3.99924,30.6632,8.75198,19.12577,286.193,0.77164,1.2286,1.40935,0.7304,1.27684,0.96067,106.772
0.98216,1.0548,0.75285,6.14589,111.214,1.36697,1.59596,1.5677,1.1803,4.20678,10.29422,4.96151,13.66116,8.987,12.09008,4.00097,30.6682,8.74017,19.14524,286.305,0.76915,1.22767,1.40697,0.73156,1.27579,0.96035,106.864
0.98142,1.05433,0.75232,6.14326,111.425,1.36529,1.59649,1.56698,1.179,4.20079,10.32117,4.9458,13.64691,8.95,12.01892,4.04177,30.6492,8.72787,19.15511,286.015,0.76816,1.22651,1.40396,0.7291,1.27707,0.96143,106.936
0.98316,1.0536,0.75224,6.13294,111.215,1.36839,1.59437,1.5676,1.17934,4.19941,10.30439,4.94947,13.62364,8.93,12.04496,4.03389,30.6772,8.7269,19.16447,285.985,0.76826,1.22498,1.40166,0.72849,1.27767,0.96126,107.115
0.98105,1.05679,0.75355,6.14358,111.574,1.368,1.59299,1.56302,1.17801,4.19337,10.30036,4.95156,13.61806,8.938,12.03336,4.04159,30.7022,8.70279,19.19122,286.005,0.76804,1.22361,1.39872,0.72909,1.27978,0.96273,107.08
0.97909,1.05533,0.75544,6.15488,111.418,1.36881,1.59277,1.56038,1.17924,4.19257,10.31906,4.96684,13.63341,8.883,12.02617,4.04859,30.6472,8.66786,19.01447,286.524,0.76808,1.22398,1.40015,0.72668,1.27748,0.96275,107.427
0.98016,1.05776,0.75359,6.1479,111.361,1.36797,1.59502,1.56359,1.17849,4.19297,10.31785,4.95857,13.64231,8.918,11.98238,4.05402,30.7362,8.66261,19.00696,286.328,0.76787,1.22489,1.4007,0.72704,1.27477,0.9634,107.381
0.97984,1.05747,0.75426,6.14808,111.481,1.37055,1.59403,1.5621,1.17839,4.19779,10.28913,4.96408,13.6275,8.887,12.04622,4.05061,30.7642,8.56502,19.00497,285.729,0.76765,1.22382,1.3997,0.72585,1.27656,0.9621,107.153
